,y,x,y_test_pred
158895,10.307763643393656,76.75434857914644,15.557447
158896,10.30749414880842,76.75434857914644,21.088636
158902,10.305877181297005,76.75434857914644,22.267727
158903,10.305607686711769,76.75434857914644,21.381691
158904,10.305338192126534,76.75434857914644,21.021212
158905,10.305068697541298,76.75434857914644,21.383924
158906,10.304799202956062,76.75434857914644,21.73193
158907,10.304529708370826,76.75434857914644,20.780136
158908,10.30426021378559,76.75434857914644,24.292765
159078,10.312884040513138,76.75461807373168,20.288595
159079,10.312614545927902,76.75461807373168,20.41803
159080,10.312345051342666,76.75461807373168,21.199024
159081,10.31207555675743,76.75461807373168,21.269827
159082,10.311806062172193,76.75461807373168,20.53878
159083,10.311536567586957,76.75461807373168,21.3496
159084,10.311267073001723,76.75461807373168,20.64831
159085,10.310997578416487,76.75461807373168,19.456305
159086,10.31072808383125,76.75461807373168,22.520252
159087,10.310458589246014,76.75461807373168,21.457443
159088,10.310189094660778,76.75461807373168,21.450317
159089,10.309919600075544,76.75461807373168,21.390461
159090,10.309650105490308,76.75461807373168,21.390461
159091,10.309380610905071,76.75461807373168,20.905657
159092,10.309111116319835,76.75461807373168,21.755348
159093,10.308841621734599,76.75461807373168,20.4277
159094,10.308572127149363,76.75461807373168,21.450317
159095,10.308302632564128,76.75461807373168,21.421965
159097,10.307763643393656,76.75461807373168,22.276356
159098,10.30749414880842,76.75461807373168,20.83168
159099,10.307224654223184,76.75461807373168,15.521528
159100,10.30695515963795,76.75461807373168,22.276356
159101,10.306685665052713,76.75461807373168,21.088636
159102,10.306416170467477,76.75461807373168,22.267727
159103,10.30614667588224,76.75461807373168,22.276356
159104,10.305877181297005,76.75461807373168,21.381691
159105,10.305607686711769,76.75461807373168,21.390461
159106,10.305338192126534,76.75461807373168,21.450317
159107,10.305068697541298,76.75461807373168,21.607908
159108,10.304799202956062,76.75461807373168,21.73193
159109,10.304529708370826,76.75461807373168,20.780136
159110,10.30426021378559,76.75461807373168,24.292765
159280,10.312884040513138,76.7548875683169,20.705309
159281,10.312614545927902,76.7548875683169,22.034136
159282,10.312345051342666,76.7548875683169,21.948366
159283,10.31207555675743,76.7548875683169,21.275566
159284,10.311806062172193,76.7548875683169,21.38324
159285,10.311536567586957,76.7548875683169,21.252192
159286,10.311267073001723,76.7548875683169,20.623083
159287,10.310997578416487,76.7548875683169,19.800472
159288,10.31072808383125,76.7548875683169,19.584433
159289,10.310458589246014,76.7548875683169,21.450317
159290,10.310189094660778,76.7548875683169,21.390461
159291,10.309919600075544,76.7548875683169,21.390461
159292,10.309650105490308,76.7548875683169,21.390461
159293,10.309380610905071,76.7548875683169,21.390461
159294,10.309111116319835,76.7548875683169,20.181398
159295,10.308841621734599,76.7548875683169,21.450317
159299,10.307763643393656,76.7548875683169,15.825123
159300,10.30749414880842,76.7548875683169,21.381691
159303,10.306685665052713,76.7548875683169,21.381691
159304,10.306416170467477,76.7548875683169,21.381691
159305,10.30614667588224,76.7548875683169,21.381691
159306,10.305877181297005,76.7548875683169,21.390461
159307,10.305607686711769,76.7548875683169,21.450317
159308,10.305338192126534,76.7548875683169,21.450317
159309,10.305068697541298,76.7548875683169,20.78056
159310,10.304799202956062,76.7548875683169,20.398884
159311,10.304529708370826,76.7548875683169,24.6011
159312,10.30426021378559,76.7548875683169,24.560219
159482,10.312884040513138,76.75515706290214,24.186413
159483,10.312614545927902,76.75515706290214,24.06456
159484,10.312345051342666,76.75515706290214,21.19513
159485,10.31207555675743,76.75515706290214,20.533121
159486,10.311806062172193,76.75515706290214,20.636127
159487,10.311536567586957,76.75515706290214,20.53878
159488,10.311267073001723,76.75515706290214,20.623083
159489,10.310997578416487,76.75515706290214,20.726091
159490,10.31072808383125,76.75515706290214,19.64102
159491,10.310458589246014,76.75515706290214,21.80705
159492,10.310189094660778,76.75515706290214,21.450317
159493,10.309919600075544,76.75515706290214,21.390461
159494,10.309650105490308,76.75515706290214,21.390461
159495,10.309380610905071,76.75515706290214,21.390461
159496,10.309111116319835,76.75515706290214,21.390461
159497,10.308841621734599,76.75515706290214,21.390461
159501,10.307763643393656,76.75515706290214,15.892632
159502,10.30749414880842,76.75515706290214,21.381691
159505,10.306685665052713,76.75515706290214,15.861044
159506,10.306416170467477,76.75515706290214,21.381691
159507,10.30614667588224,76.75515706290214,21.381691
159508,10.305877181297005,76.75515706290214,21.390461
159513,10.304529708370826,76.75515706290214,16.07021
159514,10.30426021378559,76.75515706290214,24.295551
159684,10.312884040513138,76.75542655748738,14.979031
159685,10.312614545927902,76.75542655748738,22.038048
159686,10.312345051342666,76.75542655748738,20.93579
159687,10.31207555675743,76.75542655748738,20.533121
159688,10.311806062172193,76.75542655748738,20.726091
159689,10.311536567586957,76.75542655748738,20.726091
159690,10.311267073001723,76.75542655748738,20.726091
159691,10.310997578416487,76.75542655748738,20.258312
159692,10.31072808383125,76.75542655748738,19.70973
159693,10.310458589246014,76.75542655748738,22.417645
159694,10.310189094660778,76.75542655748738,21.450317
159695,10.309919600075544,76.75542655748738,21.450317
159696,10.309650105490308,76.75542655748738,21.450317
159697,10.309380610905071,76.75542655748738,21.390461
159698,10.309111116319835,76.75542655748738,21.390461
159699,10.308841621734599,76.75542655748738,21.390461
159703,10.307763643393656,76.75542655748738,22.276356
159704,10.30749414880842,76.75542655748738,21.381691
159705,10.307224654223184,76.75542655748738,22.276356
159706,10.30695515963795,76.75542655748738,15.557447
159707,10.306685665052713,76.75542655748738,15.557447
159708,10.306416170467477,76.75542655748738,21.381691
159709,10.30614667588224,76.75542655748738,21.381691
159710,10.305877181297005,76.75542655748738,21.390461
159715,10.304529708370826,76.75542655748738,13.519343
159716,10.30426021378559,76.75542655748738,20.065115
159887,10.312614545927902,76.75569605207262,22.144466
159888,10.312345051342666,76.75569605207262,23.94093
159889,10.31207555675743,76.75569605207262,21.26339
159890,10.311806062172193,76.75569605207262,20.287659
159891,10.311536567586957,76.75569605207262,20.533121
159892,10.311267073001723,76.75569605207262,21.400875
159893,10.310997578416487,76.75569605207262,20.001976
159894,10.31072808383125,76.75569605207262,19.69181
159895,10.310458589246014,76.75569605207262,19.35595
159896,10.310189094660778,76.75569605207262,19.234919
159897,10.309919600075544,76.75569605207262,20.905657
159898,10.309650105490308,76.75569605207262,21.80705
159899,10.309380610905071,76.75569605207262,21.457443
159900,10.309111116319835,76.75569605207262,21.46619
159901,10.308841621734599,76.75569605207262,21.450317
159905,10.307763643393656,76.75569605207262,22.604794
159906,10.30749414880842,76.75569605207262,21.381691
159907,10.307224654223184,76.75569605207262,22.55503
159908,10.30695515963795,76.75569605207262,22.276356
159909,10.306685665052713,76.75569605207262,21.052952
159910,10.306416170467477,76.75569605207262,21.403635
159911,10.30614667588224,76.75569605207262,21.306583
159912,10.305877181297005,76.75569605207262,21.450317
159918,10.30426021378559,76.75569605207262,21.41345
160089,10.312614545927902,76.75596554665785,22.358534
160090,10.312345051342666,76.75596554665785,24.186413
160091,10.31207555675743,76.75596554665785,22.036491
160092,10.311806062172193,76.75596554665785,24.06796
160093,10.311536567586957,76.75596554665785,21.182388
160094,10.311267073001723,76.75596554665785,21.27709
160095,10.310997578416487,76.75596554665785,20.726091
160096,10.31072808383125,76.75596554665785,19.755377
160097,10.310458589246014,76.75596554665785,20.787327
160098,10.310189094660778,76.75596554665785,20.523142
160099,10.309919600075544,76.75596554665785,19.488325
160100,10.309650105490308,76.75596554665785,20.579306
160101,10.309380610905071,76.75596554665785,21.80705
160102,10.309111116319835,76.75596554665785,20.905657
160103,10.308841621734599,76.75596554665785,20.568974
160106,10.308033137978892,76.75596554665785,15.557447
160107,10.307763643393656,76.75596554665785,21.381691
160108,10.30749414880842,76.75596554665785,21.381691
160109,10.307224654223184,76.75596554665785,21.381691
160110,10.30695515963795,76.75596554665785,15.939722
160111,10.306685665052713,76.75596554665785,15.691809
160112,10.306416170467477,76.75596554665785,21.302528
160113,10.30614667588224,76.75596554665785,21.390461
160114,10.305877181297005,76.75596554665785,21.904121
160115,10.305607686711769,76.75596554665785,21.198734
160116,10.305338192126534,76.75596554665785,19.937328
160117,10.305068697541298,76.75596554665785,15.838722
160119,10.304529708370826,76.75596554665785,20.986399
160120,10.30426021378559,76.75596554665785,21.120296
160291,10.312614545927902,76.75623504124309,16.80076
160292,10.312345051342666,76.75623504124309,20.984411
160293,10.31207555675743,76.75623504124309,20.330666
160294,10.311806062172193,76.75623504124309,21.272873
160295,10.311536567586957,76.75623504124309,21.269827
160296,10.311267073001723,76.75623504124309,21.277391
160297,10.310997578416487,76.75623504124309,21.241997
160298,10.31072808383125,76.75623504124309,22.089521
160299,10.310458589246014,76.75623504124309,22.01354
160300,10.310189094660778,76.75623504124309,20.294254
160301,10.309919600075544,76.75623504124309,20.533121
160302,10.309650105490308,76.75623504124309,20.726091
160303,10.309380610905071,76.75623504124309,20.808516
160304,10.309111116319835,76.75623504124309,21.603443
160305,10.308841621734599,76.75623504124309,21.594341
160308,10.308033137978892,76.75623504124309,21.543972
160309,10.307763643393656,76.75623504124309,21.421965
160310,10.30749414880842,76.75623504124309,21.274258
160315,10.30614667588224,76.75623504124309,14.874207
160316,10.305877181297005,76.75623504124309,22.69286
160317,10.305607686711769,76.75623504124309,21.731474
160318,10.305338192126534,76.75623504124309,21.267046
160319,10.305068697541298,76.75623504124309,21.251173
160320,10.304799202956062,76.75623504124309,19.976267
160321,10.304529708370826,76.75623504124309,21.770939
160322,10.30426021378559,76.75623504124309,21.275093
160494,10.312345051342666,76.75650453582833,21.838472
160495,10.31207555675743,76.75650453582833,20.35135
160496,10.311806062172193,76.75650453582833,21.199024
160497,10.311536567586957,76.75650453582833,21.223658
160498,10.311267073001723,76.75650453582833,21.337976
160499,10.310997578416487,76.75650453582833,21.265158
160500,10.31072808383125,76.75650453582833,24.718964
160501,10.310458589246014,76.75650453582833,24.625202
160502,10.310189094660778,76.75650453582833,22.072765
160503,10.309919600075544,76.75650453582833,20.726091
160504,10.309650105490308,76.75650453582833,19.676184
160505,10.309380610905071,76.75650453582833,21.27452
160506,10.309111116319835,76.75650453582833,21.492472
160507,10.308841621734599,76.75650453582833,21.51395
160508,10.308572127149363,76.75650453582833,21.22146
160509,10.308302632564128,76.75650453582833,21.494295
160510,10.308033137978892,76.75650453582833,21.390461
160511,10.307763643393656,76.75650453582833,21.450317
160512,10.30749414880842,76.75650453582833,21.450317
160517,10.30614667588224,76.75650453582833,14.401117
160518,10.305877181297005,76.75650453582833,21.63805
160519,10.305607686711769,76.75650453582833,21.63805
160520,10.305338192126534,76.75650453582833,21.383924
160521,10.305068697541298,76.75650453582833,21.267046
160522,10.304799202956062,76.75650453582833,21.73193
160523,10.304529708370826,76.75650453582833,20.132172
160524,10.30426021378559,76.75650453582833,23.775242
160696,10.312345051342666,76.75677403041355,20.518875
160697,10.31207555675743,76.75677403041355,21.438496
160698,10.311806062172193,76.75677403041355,21.20976
160699,10.311536567586957,76.75677403041355,21.20976
160700,10.311267073001723,76.75677403041355,21.277391
160701,10.310997578416487,76.75677403041355,22.142673
160702,10.31072808383125,76.75677403041355,24.616873
160703,10.310458589246014,76.75677403041355,24.554031
160704,10.310189094660778,76.75677403041355,21.263605
160705,10.309919600075544,76.75677403041355,19.755377
160706,10.309650105490308,76.75677403041355,20.275864
160707,10.309380610905071,76.75677403041355,21.27452
160708,10.309111116319835,76.75677403041355,22.586645
160709,10.308841621734599,76.75677403041355,22.240805
160710,10.308572127149363,76.75677403041355,22.520252
160711,10.308302632564128,76.75677403041355,22.04166
160712,10.308033137978892,76.75677403041355,21.399797
160713,10.307763643393656,76.75677403041355,21.391052
160714,10.30749414880842,76.75677403041355,21.450317
160719,10.30614667588224,76.75677403041355,14.7616005
160720,10.305877181297005,76.75677403041355,21.607908
160721,10.305607686711769,76.75677403041355,21.05879
160722,10.305338192126534,76.75677403041355,21.251173
160723,10.305068697541298,76.75677403041355,20.51543
160724,10.304799202956062,76.75677403041355,20.17499
160898,10.312345051342666,76.75704352499879,20.533121
160899,10.31207555675743,76.75704352499879,21.363335
160900,10.311806062172193,76.75704352499879,21.27392
160901,10.311536567586957,76.75704352499879,22.17529
160902,10.311267073001723,76.75704352499879,24.187628
160903,10.310997578416487,76.75704352499879,24.592632
160904,10.31072808383125,76.75704352499879,24.357351
160905,10.310458589246014,76.75704352499879,24.183094
160906,10.310189094660778,76.75704352499879,20.533121
160907,10.309919600075544,76.75704352499879,19.26836
160908,10.309650105490308,76.75704352499879,20.312391
160909,10.309380610905071,76.75704352499879,21.468721
160910,10.309111116319835,76.75704352499879,21.066439
160911,10.308841621734599,76.75704352499879,21.83773
160912,10.308572127149363,76.75704352499879,22.071804
160913,10.308302632564128,76.75704352499879,22.3875
160914,10.308033137978892,76.75704352499879,20.474344
160915,10.307763643393656,76.75704352499879,20.294079
160916,10.30749414880842,76.75704352499879,20.276148
160921,10.30614667588224,76.75704352499879,19.976267
160922,10.305877181297005,76.75704352499879,20.871527
160923,10.305607686711769,76.75704352499879,21.700787
160924,10.305338192126534,76.75704352499879,21.69902
160925,10.305068697541298,76.75704352499879,21.411413
161100,10.312345051342666,76.75731301958403,20.513216
161101,10.31207555675743,76.75731301958403,21.269022
161102,10.311806062172193,76.75731301958403,21.182144
161103,10.311536567586957,76.75731301958403,24.187628
161104,10.311267073001723,76.75731301958403,24.526356
161105,10.310997578416487,76.75731301958403,24.9053
161106,10.31072808383125,76.75731301958403,24.545277
161107,10.310458589246014,76.75731301958403,24.407076
161108,10.310189094660778,76.75731301958403,21.078003
161109,10.309919600075544,76.75731301958403,20.572836
161110,10.309650105490308,76.75731301958403,20.162184
161111,10.309380610905071,76.75731301958403,19.70469
161112,10.309111116319835,76.75731301958403,20.329485
161113,10.308841621734599,76.75731301958403,20.640055
161114,10.308572127149363,76.75731301958403,20.247269
161115,10.308302632564128,76.75731301958403,23.089155
161116,10.308033137978892,76.75731301958403,21.575388
161117,10.307763643393656,76.75731301958403,21.64454
161118,10.30749414880842,76.75731301958403,23.781609
161122,10.306416170467477,76.75731301958403,13.502449
161123,10.30614667588224,76.75731301958403,21.421831
161124,10.305877181297005,76.75731301958403,21.73193
161125,10.305607686711769,76.75731301958403,21.530443
161126,10.305338192126534,76.75731301958403,21.522675
161302,10.312345051342666,76.75758251416927,20.513216
161303,10.31207555675743,76.75758251416927,20.867664
161304,10.311806062172193,76.75758251416927,21.201393
161305,10.311536567586957,76.75758251416927,24.060246
161306,10.311267073001723,76.75758251416927,24.618492
161307,10.310997578416487,76.75758251416927,24.578539
161308,10.31072808383125,76.75758251416927,24.545277
161309,10.310458589246014,76.75758251416927,24.77742
161310,10.310189094660778,76.75758251416927,24.285048
161311,10.309919600075544,76.75758251416927,24.751411
161312,10.309650105490308,76.75758251416927,24.555054
161313,10.309380610905071,76.75758251416927,20.412369
161314,10.309111116319835,76.75758251416927,21.201393
161315,10.308841621734599,76.75758251416927,24.169579
161316,10.308572127149363,76.75758251416927,24.253569
161317,10.308302632564128,76.75758251416927,24.795908
161318,10.308033137978892,76.75758251416927,21.64186
161319,10.307763643393656,76.75758251416927,24.931055
161320,10.30749414880842,76.75758251416927,24.536398
161321,10.307224654223184,76.75758251416927,23.80318
161322,10.30695515963795,76.75758251416927,22.63176
161323,10.306685665052713,76.75758251416927,24.053865
161324,10.306416170467477,76.75758251416927,23.74701
161325,10.30614667588224,76.75758251416927,20.247541
161326,10.305877181297005,76.75758251416927,21.530443
161327,10.305607686711769,76.75758251416927,20.296911
161328,10.305338192126534,76.75758251416927,20.166183
161329,10.305068697541298,76.75758251416927,23.900745
161504,10.312345051342666,76.7578520087545,23.868752
161505,10.31207555675743,76.7578520087545,22.041914
161506,10.311806062172193,76.7578520087545,21.2676
161507,10.311536567586957,76.7578520087545,22.158533
161508,10.311267073001723,76.7578520087545,24.588095
161509,10.310997578416487,76.7578520087545,24.641075
161510,10.31072808383125,76.7578520087545,24.540596
161511,10.310458589246014,76.7578520087545,24.571285
161512,10.310189094660778,76.7578520087545,24.633024
161513,10.309919600075544,76.7578520087545,24.782537
161514,10.309650105490308,76.7578520087545,24.521988
161515,10.309380610905071,76.7578520087545,21.182673
161516,10.309111116319835,76.7578520087545,22.17529
161517,10.308841621734599,76.7578520087545,24.639423
161518,10.308572127149363,76.7578520087545,24.571285
161519,10.308302632564128,76.7578520087545,21.519672
161520,10.308033137978892,76.7578520087545,21.53679
161521,10.307763643393656,76.7578520087545,23.918633
161522,10.30749414880842,76.7578520087545,24.549335
161523,10.307224654223184,76.7578520087545,23.74228
161524,10.30695515963795,76.7578520087545,23.356361
161525,10.306685665052713,76.7578520087545,24.55351
161526,10.306416170467477,76.7578520087545,23.795614
161527,10.30614667588224,76.7578520087545,23.303982
161528,10.305877181297005,76.7578520087545,20.94442
161529,10.305607686711769,76.7578520087545,23.083096
161530,10.305338192126534,76.7578520087545,23.210478
161531,10.305068697541298,76.7578520087545,22.933178
161532,10.304799202956062,76.7578520087545,23.277313
161533,10.304529708370826,76.7578520087545,23.470554
161706,10.312345051342666,76.75812150333974,24.514767
161707,10.31207555675743,76.75812150333974,24.52881
161708,10.311806062172193,76.75812150333974,24.624037
161709,10.311536567586957,76.75812150333974,24.187628
161710,10.311267073001723,76.75812150333974,24.45014
161711,10.310997578416487,76.75812150333974,25.055025
161712,10.31072808383125,76.75812150333974,25.014889
161713,10.310458589246014,76.75812150333974,24.592731
161714,10.310189094660778,76.75812150333974,24.633024
161715,10.309919600075544,76.75812150333974,24.186413
161716,10.309650105490308,76.75812150333974,20.513216
161717,10.309380610905071,76.75812150333974,20.558348
161718,10.309111116319835,76.75812150333974,22.695757
161719,10.308841621734599,76.75812150333974,24.549496
161720,10.308572127149363,76.75812150333974,24.549496
161721,10.308302632564128,76.75812150333974,22.530163
161722,10.308033137978892,76.75812150333974,21.481485
161723,10.307763643393656,76.75812150333974,24.549335
161724,10.30749414880842,76.75812150333974,23.70629
161725,10.307224654223184,76.75812150333974,23.7374
161726,10.30695515963795,76.75812150333974,24.31691
161727,10.306685665052713,76.75812150333974,24.485645
161728,10.306416170467477,76.75812150333974,24.595196
161729,10.30614667588224,76.75812150333974,24.549335
161730,10.305877181297005,76.75812150333974,23.777822
161731,10.305607686711769,76.75812150333974,23.59741
161732,10.305338192126534,76.75812150333974,23.210478
161733,10.305068697541298,76.75812150333974,23.470554
161734,10.304799202956062,76.75812150333974,23.564058
161735,10.304529708370826,76.75812150333974,20.901304
161908,10.312345051342666,76.75839099792498,24.667788
161909,10.31207555675743,76.75839099792498,24.583567
161910,10.311806062172193,76.75839099792498,24.492794
161911,10.311536567586957,76.75839099792498,24.545277
161912,10.311267073001723,76.75839099792498,24.531038
161913,10.310997578416487,76.75839099792498,24.582087
161914,10.31072808383125,76.75839099792498,24.842764
161915,10.310458589246014,76.75839099792498,24.545277
161916,10.310189094660778,76.75839099792498,22.14315
161917,10.309919600075544,76.75839099792498,20.726091
161918,10.309650105490308,76.75839099792498,20.001976
161919,10.309380610905071,76.75839099792498,20.483042
161920,10.309111116319835,76.75839099792498,22.05401
161921,10.308841621734599,76.75839099792498,22.043232
161922,10.308572127149363,76.75839099792498,24.216759
161923,10.308302632564128,76.75839099792498,24.63012
161924,10.308033137978892,76.75839099792498,21.400526
161925,10.307763643393656,76.75839099792498,24.509087
161926,10.30749414880842,76.75839099792498,23.7374
161927,10.307224654223184,76.75839099792498,24.558098
161928,10.30695515963795,76.75839099792498,24.509087
161929,10.306685665052713,76.75839099792498,24.540596
161930,10.306416170467477,76.75839099792498,25.049355
161931,10.30614667588224,76.75839099792498,24.959911
161932,10.305877181297005,76.75839099792498,24.986425
161933,10.305607686711769,76.75839099792498,24.504404
161934,10.305338192126534,76.75839099792498,23.771479
161935,10.305068697541298,76.75839099792498,23.117996
161936,10.304799202956062,76.75839099792498,21.346306
161937,10.304529708370826,76.75839099792498,21.197392
162111,10.31207555675743,76.75866049251022,24.59478
162112,10.311806062172193,76.75866049251022,24.540596
162113,10.311536567586957,76.75866049251022,24.540596
162114,10.311267073001723,76.75866049251022,24.540596
162115,10.310997578416487,76.75866049251022,24.742588
162116,10.31072808383125,76.75866049251022,24.49419
162117,10.310458589246014,76.75866049251022,24.187628
162118,10.310189094660778,76.75866049251022,20.636127
162119,10.309919600075544,76.75866049251022,20.759
162120,10.309650105490308,76.75866049251022,20.759
162121,10.309380610905071,76.75866049251022,20.533121
162122,10.309111116319835,76.75866049251022,20.513216
162123,10.308841621734599,76.75866049251022,20.513216
162124,10.308572127149363,76.75866049251022,20.785795
162125,10.308302632564128,76.75866049251022,24.61258
162126,10.308033137978892,76.75866049251022,24.59318
162127,10.307763643393656,76.75866049251022,24.730312
162128,10.30749414880842,76.75866049251022,24.785566
162129,10.307224654223184,76.75866049251022,24.55854
162130,10.30695515963795,76.75866049251022,25.049355
162131,10.306685665052713,76.75866049251022,24.736485
162132,10.306416170467477,76.75866049251022,22.916273
162133,10.30614667588224,76.75866049251022,24.503353
162134,10.305877181297005,76.75866049251022,24.608423
162135,10.305607686711769,76.75866049251022,25.040636
162136,10.305338192126534,76.75866049251022,23.75573
162137,10.305068697541298,76.75866049251022,23.105583
162138,10.304799202956062,76.75866049251022,21.08844
162313,10.31207555675743,76.75892998709544,24.476007
162314,10.311806062172193,76.75892998709544,24.691204
162315,10.311536567586957,76.75892998709544,24.556255
162316,10.311267073001723,76.75892998709544,24.49419
162317,10.310997578416487,76.75892998709544,24.187628
162318,10.31072808383125,76.75892998709544,22.17529
162319,10.310458589246014,76.75892998709544,21.286982
162320,10.310189094660778,76.75892998709544,21.48278
162321,10.309919600075544,76.75892998709544,20.759
162322,10.309650105490308,76.75892998709544,20.665495
162323,10.309380610905071,76.75892998709544,20.726091
162324,10.309111116319835,76.75892998709544,20.726091
162325,10.308841621734599,76.75892998709544,20.636127
162326,10.308572127149363,76.75892998709544,20.314314
162327,10.308302632564128,76.75892998709544,23.303799
162328,10.308033137978892,76.75892998709544,23.303799
162329,10.307763643393656,76.75892998709544,23.303799
162330,10.30749414880842,76.75892998709544,24.53431
162331,10.307224654223184,76.75892998709544,24.540596
162332,10.30695515963795,76.75892998709544,25.05031
162333,10.306685665052713,76.75892998709544,24.963484
162334,10.306416170467477,76.75892998709544,25.039387
162335,10.30614667588224,76.75892998709544,25.062466
162336,10.305877181297005,76.75892998709544,24.993095
162337,10.305607686711769,76.75892998709544,24.535095
162338,10.305338192126534,76.75892998709544,23.603254
162339,10.305068697541298,76.75892998709544,23.362206
162340,10.304799202956062,76.75892998709544,21.363028
162515,10.31207555675743,76.75919948168068,13.419979
162516,10.311806062172193,76.75919948168068,21.203009
162517,10.311536567586957,76.75919948168068,21.163027
162518,10.311267073001723,76.75919948168068,21.658152
162519,10.310997578416487,76.75919948168068,22.134766
162520,10.31072808383125,76.75919948168068,21.188936
162521,10.310458589246014,76.75919948168068,20.726091
162522,10.310189094660778,76.75919948168068,20.759
162523,10.309919600075544,76.75919948168068,20.261044
162524,10.309650105490308,76.75919948168068,20.665495
162525,10.309380610905071,76.75919948168068,20.665495
162526,10.309111116319835,76.75919948168068,20.673254
162527,10.308841621734599,76.75919948168068,20.632586
162528,10.308572127149363,76.75919948168068,20.513216
162529,10.308302632564128,76.75919948168068,20.32677
162530,10.308033137978892,76.75919948168068,20.69965
162531,10.307763643393656,76.75919948168068,23.170757
162532,10.30749414880842,76.75919948168068,24.469345
162533,10.307224654223184,76.75919948168068,24.548141
162534,10.30695515963795,76.75919948168068,25.039501
162535,10.306685665052713,76.75919948168068,25.079508
162536,10.306416170467477,76.75919948168068,25.012114
162537,10.30614667588224,76.75919948168068,24.540596
162538,10.305877181297005,76.75919948168068,24.591877
162539,10.305607686711769,76.75919948168068,24.526165
162540,10.305338192126534,76.75919948168068,24.678768
162541,10.305068697541298,76.75919948168068,24.770697
162542,10.304799202956062,76.75919948168068,23.866096
162717,10.31207555675743,76.75946897626592,13.573019
162718,10.311806062172193,76.75946897626592,20.726091
162719,10.311536567586957,76.75946897626592,20.636127
162720,10.311267073001723,76.75946897626592,21.28188
162721,10.310997578416487,76.75946897626592,22.158533
162722,10.31072808383125,76.75946897626592,21.163027
162723,10.310458589246014,76.75946897626592,20.53878
162724,10.310189094660778,76.75946897626592,20.759
162725,10.309919600075544,76.75946897626592,19.70469
162726,10.309650105490308,76.75946897626592,20.665495
162727,10.309380610905071,76.75946897626592,20.632586
162728,10.309111116319835,76.75946897626592,20.377432
162729,10.308841621734599,76.75946897626592,20.574266
162730,10.308572127149363,76.75946897626592,20.632586
162731,10.308302632564128,76.75946897626592,20.234291
162732,10.308033137978892,76.75946897626592,23.210478
162733,10.307763643393656,76.75946897626592,23.603254
162734,10.30749414880842,76.75946897626592,24.567327
162735,10.307224654223184,76.75946897626592,24.540596
162736,10.30695515963795,76.75946897626592,24.535627
162737,10.306685665052713,76.75946897626592,24.540596
162738,10.306416170467477,76.75946897626592,24.526356
162739,10.30614667588224,76.75946897626592,24.554533
162740,10.305877181297005,76.75946897626592,24.528177
162741,10.305607686711769,76.75946897626592,24.446562
162742,10.305338192126534,76.75946897626592,24.59478
162743,10.305068697541298,76.75946897626592,24.540596
162744,10.304799202956062,76.75946897626592,24.538925
162919,10.31207555675743,76.75973847085115,13.536602
162920,10.311806062172193,76.75973847085115,20.675404
162921,10.311536567586957,76.75973847085115,20.759
162922,10.311267073001723,76.75973847085115,20.538443
162923,10.310997578416487,76.75973847085115,20.636127
162924,10.31072808383125,76.75973847085115,20.558348
162925,10.310458589246014,76.75973847085115,20.726091
162926,10.310189094660778,76.75973847085115,20.451977
162927,10.309919600075544,76.75973847085115,19.390371
162928,10.309650105490308,76.75973847085115,20.632586
162929,10.309380610905071,76.75973847085115,20.439615
162930,10.309111116319835,76.75973847085115,20.439615
162931,10.308841621734599,76.75973847085115,20.439615
162932,10.308572127149363,76.75973847085115,20.345692
162933,10.308302632564128,76.75973847085115,23.298138
162934,10.308033137978892,76.75973847085115,23.85201
162939,10.306685665052713,76.75973847085115,24.588095
162940,10.306416170467477,76.75973847085115,17.010946
162941,10.30614667588224,76.75973847085115,24.582264
162942,10.305877181297005,76.75973847085115,24.557558
162943,10.305607686711769,76.75973847085115,24.557962
162944,10.305338192126534,76.75973847085115,24.557228
162945,10.305068697541298,76.75973847085115,24.65894
162946,10.304799202956062,76.75973847085115,24.511545
163122,10.311806062172193,76.76000796543639,20.439615
163123,10.311536567586957,76.76000796543639,20.665495
163124,10.311267073001723,76.76000796543639,19.383291
163125,10.310997578416487,76.76000796543639,20.708557
163126,10.31072808383125,76.76000796543639,19.152145
163127,10.310458589246014,76.76000796543639,19.390371
163128,10.310189094660778,76.76000796543639,20.637554
163129,10.309919600075544,76.76000796543639,20.038307
163130,10.309650105490308,76.76000796543639,20.482874
163131,10.309380610905071,76.76000796543639,20.462967
163132,10.309111116319835,76.76000796543639,20.672031
163133,10.308841621734599,76.76000796543639,23.298138
163134,10.308572127149363,76.76000796543639,23.60307
163135,10.308302632564128,76.76000796543639,24.595196
163136,10.308033137978892,76.76000796543639,24.530075
163143,10.30614667588224,76.76000796543639,17.034353
163144,10.305877181297005,76.76000796543639,24.742588
163145,10.305607686711769,76.76000796543639,24.742588
163146,10.305338192126534,76.76000796543639,24.582264
163147,10.305068697541298,76.76000796543639,24.557558
163148,10.304799202956062,76.76000796543639,24.75391
163324,10.311806062172193,76.76027746002163,20.079613
163325,10.311536567586957,76.76027746002163,19.392342
163326,10.311267073001723,76.76027746002163,20.702017
163327,10.310997578416487,76.76027746002163,20.637554
163328,10.31072808383125,76.76027746002163,20.726816
163329,10.310458589246014,76.76027746002163,21.735437
163330,10.310189094660778,76.76027746002163,21.409325
163331,10.309919600075544,76.76027746002163,20.409443
163332,10.309650105490308,76.76027746002163,20.345692
163333,10.309380610905071,76.76027746002163,20.252186
